EquipmentSystemCode,EquipmentName,region,GovName,CityName,HospitalName,EquipmentCondition,EquipmentStatus,DepartmentName,EquipmentOrgin,ManufacturerName,VendorName,EquipmentPurchaseCost,EquipmentPurchaseDate,EquipmentInstallDate,EquipmentExpectedLifeTime,EquipmentWarrantyExpiresDate
0D959BD0-2B86-4560-A9BD-4095EF0DA928,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Free CCU,NA,SPACE LAB,NA,57750,10/23/2014,10/23/2014,,
0DB7A439-1E20-4229-9EEA-AC2CDA768042,Syringe Pumps,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Abdominal,NA,B.Braun,NA,6693.75,10/23/2014,10/23/2014,,
0E2F281D-18A1-4730-BA83-8DDBEEF9B998,"Incubator,Infant",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Neonate,NA,AIR-Shields,NA,47250,10/23/2014,10/23/2014,,
0E577CEB-1CD1-4D70-B17E-26B76CCB15B5,"Sterilizing Units, Steam, Tabletop",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Blood bank,NA,Faster,NA,65625,10/23/2014,10/23/2014,,
0e96c6d8-ba05-4da4-b472-3063b9041a0a,Colonoscopes,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,endoscopy,NA,Pentax,NA,29988,11/6/2015,11/6/2015,11/6/2020,11/6/2020
0e9d9d31-8f6b-42b8-8a53-e61546cb7e20,Anesthesia Units,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,عمبيات الفندقى,NA,SPACELABS,NA,154944,11/27/2011,11/27/2011,11/27/2016,11/27/2016
0EB7090B-DC9A-47C9-9A53-1EF338050D50,Lights Examination Ceiling Mounted,القاهرة الكبرى,القاهرة,البساتين,24 Hospital,New,Working,عمليات النسا,NA,Berchtold,NA,100000,10/30/2014,10/30/2014,,
0EB89009-A8D1-43F2-98FD-F0012391D2F5,"Microscopes Light, Examination, Ophthalmology",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,عمليات الرمد,NA,Carl Ziess,NA,50000,10/23/2014,10/23/2014,,
0EE7D7B7-238B-45D4-BA64-A1656E746A8E,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,العمليات الكبرى,NA,Mizuho,NA,97090,10/23/2014,10/23/2014,,
0ef7eb67-7448-4077-bd51-f756ab4ed8c8,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,النسا,NA,BOWA,NA,55000,1/29/2014,1/29/2014,1/29/2019,1/29/2019
101353E7-4F8E-460A-A1E1-6D9BD0AFB3BF,Dental Smothing Motor,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Dental unit,NA,Navfram,NA,7350,10/23/2014,10/23/2014,,
10334EFE-6DC2-466C-8C10-253A61685057,Surgical Scrub Sinks,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,عمليات الرمد,NA,Local,NA,5000,10/23/2014,10/23/2014,,
103E47DE-AA84-4D57-BDA5-54D34E15D0EA,CPAP,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,Tricomed,NA,12000,10/23/2014,10/23/2014,,
10b2d15e-70d8-43c4-b066-8de39940cc7c,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,64 Hospital,AsBuild,Working,quarantine,Egypt,Draeger,NA,0,8/28/2014,8/28/2014,8/28/2024,8/28/2024
111FFDC1-69C9-459B-8D08-F4AC582B714C,Lights Surgical Ceiling Mounted,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,العمليات الكبرى - مخ واعصاب,NA,Berchtold,NA,52000,10/23/2014,10/23/2014,,
114893F0-93DA-4615-A9F2-095D1BE76F3E,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Gyn/Ob,NA,BERCHTOLD,NA,89189.13,10/23/2014,10/23/2014,,
1184bb8c-4135-4018-8ba8-a91ff2d21ff5,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,الحضانات,NA,Nihon Khoden,NA,49000,1/15/2011,1/15/2011,1/15/2016,1/15/2016
1195e549-2d2d-4005-8241-18e3ea7e69a7,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,45 hospital,AsBuild,Working,Surgery Operation Department,Egypt,Martin,NA,0,1/1/2013,1/1/2013,1/1/2023,1/1/2023
11A30D91-4387-47B5-B12F-EEA23539BA02,"Infusion Pumps, General-Purpose",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,العمليات الكبرى,NA,Baxter,NA,11250,10/30/2014,10/30/2014,,
11ADADDE-5A93-49F8-9979-97876EE0BB21,"Stimulators, Muscle",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,العلاج الطبيعى,NA,PAGANI,NA,18750,10/30/2014,10/30/2014,,
11ECC4DA-442D-4640-80FF-55836531F4D9,Syringe Pumps,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,ALARIS,NA,11418.75,11/1/2014,11/1/2014,,
12c9c130-cfb5-41b7-ba3e-27bc87f58ffc,Oxygen Concentrators,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Neonates,NA,blender,NA,630,10/15/2012,10/15/2012,10/15/2017,10/15/2017
12E95CD0-2909-4461-8A36-350085BE82E7,"Refrigirators, Blood Bank",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Blood bank,NA,Mondial Elites r.l.,NA,157500,10/23/2014,10/23/2014,,
12fcbb9c-4fbc-4003-8d9c-f2520ed97a9a,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,45 hospital,AsBuild,Working,Surgery Operation Department,Egypt,Spacelaps,NA,0,1/1/2012,1/1/2012,1/1/2022,1/1/2022
1301B502-F8F7-438D-805A-923BBA56E131,Hemodialysis Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Not Working,Renal B,NA,Gambro,NA,78750,10/23/2014,10/23/2014,,
137DA833-17C0-417C-A7B9-248338D99807,Dental Micro Motor,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Dental unit,NA,Silfradent,NA,7350,10/23/2014,10/23/2014,,
1390742E-8824-479D-915C-725FF6986CC5,Dental Treatment Units,القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,الاسنان,NA,ADEC,NA,78750,10/30/2014,10/30/2014,,
1413B97F-6C77-4E6D-BF11-81934A4FD0A6,Panoramic Dental Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Dental unit,NA,Panoramic Corporation,NA,525000,10/23/2014,10/23/2014,,
14D2C70F-5F4D-4C51-9989-976C020EF9ED,"Ultrasound Scanning Systems, General-Purpose",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,Unknown,NA,SonoSite,NA,200000,10/23/2014,10/23/2014,,
14F8A609-C8D9-4752-A98A-31DDFFE20404,"Ovens, Forced-Air",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Under Maintenance,Dental unit,NA,Vulcan,NA,8431.5,10/23/2014,10/23/2014,,
151AAF45-27BC-4923-AA6F-20D1BCDC958C,Syringe Pumps,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Not Working,CCU,NA,B.Braun,NA,6693.75,10/23/2014,10/23/2014,,
152DEB09-4B0E-42F3-9155-8071281AB8C0,"Beds, Manual",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,HILL ROM,NA,17640,11/1/2014,11/1/2014,,
152e9c05-6684-47f7-9d2b-507619550da1,"Ventilators, Transport",القاهرة الكبرى,القاهرة,البساتين,64 Hospital,AsBuild,Working,Intensive Care Unite,Egypt,Newport,NA,0,12/30/2014,12/30/2014,12/30/2024,12/30/2024
155A1909-1FFC-4EE3-9BA8-603284FC9EDB,Nebulizers,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Incubators Department,NA,CA.MI,NA,204.75,11/1/2014,11/1/2014,,
1588b453-dd96-4a3b-bccb-f46cbf1c6d45,"Aspirators, Surgical",القاهرة الكبرى,القاهرة,البساتين,64 Hospital,AsBuild,Working,quarantine,Egypt,CA.MI,NA,0,11/10/2015,11/10/2015,11/10/2025,11/10/2025
15961858-02D9-4593-BD68-177B80BFE023,Endoscopy Light Source,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,Storz,NA,25924.5,10/23/2014,10/23/2014,,
15A77ADC-F7B6-4A68-A251-800B5AE8541F,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,CCU,NA,Mindray,NA,75600,10/23/2014,10/23/2014,,
15E3B8C3-1C5A-4E36-888E-68D14F48F385,"Infusion Pumps, General-Purpose",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,B.Braun,NA,9450,10/23/2014,10/23/2014,,
16200B0A-E8FD-41ED-9FCE-83BEFDB03E50,X-Ray Film Printer Duplicators,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Radiology,NA,FUJI X-RAY FILM PROCESSOR,NA,52500,10/23/2014,10/23/2014,,
166fec1f-9e45-40bc-a20a-8785ece887d1,Syringe Pumps,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,ICU,NA,B| BRAUN,NA,419.16,5/1/2012,5/1/2012,5/1/2017,5/1/2017
169A8D02-A33D-4697-9CCD-F821928E9BDC,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,Blanco,NA,151300,10/23/2014,10/23/2014,,
173E962D-CFD2-4C66-842C-051FFAB47CF3,"Monitoring Systems, Central Station",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Liver care unit (OR),NA,SPACE LAB,NA,94500,10/23/2014,10/23/2014,,
17456971-FF42-4787-935D-576CFCFEE7A4,Hemodialysis Units,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Hemodialysis Units,NA,Fresenius,NA,83790,11/1/2014,11/1/2014,,
17640DEF-D0B2-430D-B74B-3E8989A5FB34,"Ventilators, Neonatal",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,New,Not Working,المبتسرين,NA,PHILIPS,NA,140000,10/30/2014,10/30/2014,,
1785A36B-EAFF-47CF-A337-7EBE87FDFF02,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Not Working,3rd OR,NA,FAMED,NA,189000,10/23/2014,10/23/2014,,
1A301B52-D9F4-4F0D-86B3-80083C00A0D2,"Beds, Manual",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Need Repair,Biomedical Dempartments,NA,HILL ROM,NA,17640,11/1/2014,11/1/2014,,
1A5D30FD-FA5A-42E8-A4F9-CE7DFF401056,"Washer, Decontaminators",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Lancer,NA,59062.5,11/1/2014,11/1/2014,,
1A9ED424-8A0C-4245-9442-DB3E88313BF8,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,VALLEY LAB,NA,89189.13,10/23/2014,10/23/2014,,
1aaa2bbf-54c5-4e07-85fe-58c53271aec6,Endoscopy Video Camera,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,Storz,NA,19517.23,2/17/2011,2/17/2011,2/17/2016,2/17/2016
1AD04023-BE44-4DF1-AC0E-079E12BE2E88,Hemodialysis Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Renal B,NA,Gambro,NA,78750,10/23/2014,10/23/2014,,
1AEA3381-AF70-4826-8341-20FA0355693B,Gypsum Smoother,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Dental unit,NA,Mestra,NA,4410,10/23/2014,10/23/2014,,
1B18EE78-1FB8-41AF-AE94-5B827552E03B,"Refrigirators, Blood Bank",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Angelanloni Industries,NA,47250,11/1/2014,11/1/2014,,
1B1B1869-88AA-4F31-81C5-8F7BB119E63E,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,عمليات الطوارئ,NA,LED,NA,40000,10/23/2014,10/23/2014,,
1B7AFB13-DFED-4052-B7AC-4217CA1C099F,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,New,Working,عمليات النسا,NA,PUPLIC CHINA,NA,100000,10/30/2014,10/30/2014,,
1b7b9fa6-9251-415f-aa6a-e56b5c322abe,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,64 Hospital,AsBuild,Working,quarantine,Egypt,Draeger,NA,0,8/28/2014,8/28/2014,8/28/2024,8/28/2024
22d47274-3006-4b34-be05-49c028453635,Light Sources Fiberoptic  Flexible Endoscopic,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,Storz,NA,3411.41,3/6/2012,3/6/2012,3/6/2017,3/6/2017
22FB7BC3-82F4-4B99-BD6A-022FD8D44840,Amalgamators,القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,الاسنان,NA,Carlo de Giorgi,NA,8750,10/30/2014,10/30/2014,,
230088EC-D753-4CF3-87A1-B4F9DD50BF63,Gyna Coach,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,عمليات النساء,NA,NA,NA,55000,10/23/2014,10/23/2014,,
233AA650-841C-4F56-AF68-6314374EBEA7,"Aspirators, Surgical",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,عمليات النسا,NA,Fazzini,NA,1400,10/30/2014,10/30/2014,,
2345DFF1-D9CE-49D5-A163-73E6ECA3B1A7,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Under Maintenance,Neonate,NA,Mindray,NA,75600,10/23/2014,10/23/2014,,
23588496-214B-43BF-AC1E-384DA0E3C9F7,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,Datascope,NA,99225,11/1/2014,11/1/2014,,
1B8A0FC4-76B6-4C19-8C39-9E604EB98E25,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,SPACE LAB,NA,57750,10/23/2014,10/23/2014,,
1BFE4660-C977-4FFC-8C99-B8F325FA4DD0,"Incubators, Laboratory, Thermocycling",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,Jouan,NA,25000,10/23/2014,10/23/2014,,
1C26A7D8-D9CD-4343-92AD-D30D58395505,"Ventilators, Intensive Care",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Liver care unit,NA,Drager,NA,154350,10/23/2014,10/23/2014,,
1c710987-a036-4b5e-a43c-3429e0b707b1,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,45 hospital,AsBuild,Working,Neonatal Department,Egypt,Smith Medical,NA,0,1/1/2012,1/1/2012,1/1/2022,1/1/2022
1C98F24C-0E76-4A6A-9A2D-3EC545701EDD,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,ERBE,NA,42630,11/1/2014,11/1/2014,,
1CFF993D-B20F-4C88-AFD9-467140003D06,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,Unknown,NA,SPACELABS,NA,55900,10/23/2014,10/23/2014,,
1D2178B1-758B-4122-ACB6-6F9B01F51BB4,Endoscopy Video Camera,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,Asculap,NA,4168.5,10/23/2014,10/23/2014,,
1D6A6054-6F30-4C40-BA7D-CA8D5A3BD02C,"Centrifuges Tabletop, Low-Speed, Nonrefrigerated",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,بنك الدم,NA,ALC,NA,12500,10/30/2014,10/30/2014,,
1DF538CC-2290-431D-A710-A422D259692B,Hemodialysis Units,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Hemodialysis Units,NA,Fresenius,NA,83790,11/1/2014,11/1/2014,,
1DFC1DC0-EC0B-49AE-8EA2-64C141EACC3E,"Stretchers, Adjustable-Height, Surgical",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Need Repair,Major Operations Department,NA,Steris,NA,92610,11/1/2014,11/1/2014,,
1E5D5C80-5C13-4DEC-8F38-517B7DE9D916,"Electrosurgical Units, Monopolar/Bipolar",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,VALLEY LAB,NA,89189.13,10/23/2014,10/23/2014,,
1E92A02E-C0A3-4EEB-8D6E-4F6697A04914,C-Arm Radiographic/Fluoroscopic,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,العمليات الكبرى - العظام,NA,Zeihm,NA,475000,12/15/2014,12/15/2014,,
1EB45BDE-F4A9-414B-A3EE-96D2E3C5E609,"Tables, Operating",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,MEDIFA,NA,189000,10/23/2014,10/23/2014,,
1EE5637B-9602-4F91-91C3-A7DD67879928,"Sealers, Heat",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Not Working,Biomedical Dempartments,NA,Hawo,NA,14175,11/1/2014,11/1/2014,,
1F6F60D1-472C-46AF-AD4D-5E2C118F98C4,"Endscopy, Screen",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,Sony,NA,3990,10/23/2014,10/23/2014,,
1F7C93BB-A39C-41B3-8446-01E1CD7CA604,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Renal B,NA,HP,NA,75600,10/23/2014,10/23/2014,,
1F85E7C3-D15A-41F4-9AD0-21878CFB5387,Light Sources Fiberoptic  Flexible Endoscopic,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,العمليات الكبرى - الجراحة,NA,STORZ,NA,430000,10/23/2014,10/23/2014,,
1FA1AAB2-89AE-433B-BDF4-339579EC741F,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,عمليات الطوارئ,NA,Bionics,NA,44000,10/23/2014,10/23/2014,,
1FA67772-5FBF-4E4F-9951-EF4973B853FF,"Incubators, Infant, Transport",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,الحضانات,NA,Local,NA,30500,10/23/2014,10/23/2014,,
1FCC543A-4C3C-4D5F-AC1C-10157D3C9945,"Stretchers, Adjustable-Height, Surgical",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,Steris,NA,92610,11/1/2014,11/1/2014,,
204633EE-0D0E-4BE5-87D8-21BB3853D8DE,Anesthesia Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,2nd OR,NA,Drager,NA,267750,10/23/2014,10/23/2014,,
209DD65D-EAA4-4C4C-AD0E-530D93F7A933,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Not Working,Biomedical Dempartments,NA,Nellcor,NA,44625,11/1/2014,11/1/2014,,
20b16916-5b20-46ea-b703-ce7720acd292,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,45 hospital,AsBuild,Working,Emergency Operation Department,Egypt,Zondan,NA,0,6/1/2011,6/1/2011,6/1/2021,6/1/2021
20E2B212-476A-4168-9D6D-3B22516E1730,Lights Examination General,القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,العمليات الكبرى,NA,BUTTERCUP,NA,6250,10/30/2014,10/30/2014,,
20e645aa-05ac-439f-8b75-36baddc8eecd,Anesthesia Units,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,SPACELABS,NA,11832.09,10/19/2011,10/19/2011,10/19/2016,10/19/2016
20EB6BA0-2253-4953-BCAB-B7F472654C4F,CPAP,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,Hamilton,NA,12000,10/23/2014,10/23/2014,,
2145DDF9-6128-4071-9FDA-25886035D1A4,"Ultrasound Scanning Systems, General-Purpose",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Cardiology Research,NA,Acuson,NA,315000,10/23/2014,10/23/2014,,
214e2496-90be-4be4-9d1d-4240d73191d9,"Phototherapy Units, Neonatal",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,الحضانات,NA,Mediex,NA,24940,6/24/2013,6/24/2013,6/24/2018,6/24/2018
21758B56-C7F4-4D4D-8EAC-EA642AAE76CE,Slit Lamps,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Sbisa,NA,50531.25,11/1/2014,11/1/2014,,
225B10F9-7782-4E0B-B72B-8EF8B912A45F,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,Unknown,NA,SPACELABS,NA,55900,10/23/2014,10/23/2014,,
227FBAE9-D494-4088-B2CE-608E27DA5C82,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,Nellcor,NA,44625,11/1/2014,11/1/2014,,
243ba8ba-2175-4df6-9803-628ab27e5f08,"Centrifuges Tabletop, High-Speed, Refrigerated",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Laboratoty,NA,MSE,NA,5880,10/11/2012,10/11/2012,10/11/2017,10/11/2017
24667A64-E709-440F-9ED5-06F6748E8E98,"Beds, Manual",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,HILL ROM,NA,17640,11/1/2014,11/1/2014,,
2477974A-8DB1-4954-A20F-440EBA5B35B8,"Incubator,Infant",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Neonate,NA,Drager,NA,47250,10/23/2014,10/23/2014,,
247A19BF-58A5-4676-9C99-2EEE041A4D83,"Lights, Ultaviolet, Germicidal",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,عيادة الجلدية,NA,Wald mann,NA,24000,10/23/2014,10/23/2014,,
247c1de9-9f5c-4801-a617-77e93bb2002b,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,رعاية القلب,NA,Nihon Khoden,NA,49000,1/15/2011,1/15/2011,1/15/2016,1/15/2016
24ABE089-F284-49C7-B8CB-1DE677B220F4,Light Source,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Under Maintenance,3rd OR,NA,Storz,NA,25924.5,10/23/2014,10/23/2014,,
24B36724-7092-41CE-9C3B-6141D06E6182,"Endoscopy Video, Gastroscopes",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,ENDOSCOPE,NA,Pentax,NA,162750,10/23/2014,10/23/2014,,
24F99BEA-2E18-46A5-BC05-BEB38DF14D6A,"Ventilators, Intensive Care",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,رعاية المخ والاعصاب,NA,Newport,NA,163807,10/23/2014,10/23/2014,,
2512A43C-DE5A-41F3-AF6B-3428833FAAF2,"Aspirators, Surgical",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Gyn/Ob,NA,Hirtz,NA,11533.25,10/23/2014,10/23/2014,,
2517ef44-6642-4631-bf1b-12edbe7badd3,"Micromotor, Handpiece, Angled",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Major Operations Department,NA,Nouvag,NA,0,7/1/2013,7/1/2013,7/1/2018,7/1/2018
2864e4c6-145f-44f5-987f-806d55e1c961,Coagulometer,القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Labratory,NA,Diagnostica Stago,NA,6080,1/13/2015,1/13/2015,1/13/2020,1/13/2020
2880614A-A64B-4172-BCDC-99D981587C01,Dental Treatment Units,القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,AsBuild,Working,الاسنان,NA,DANSEREAU,NA,15000,10/23/2014,10/23/2014,,
28BE387B-EEBC-433E-8F57-78C03F541594,"Beds, Manual",القاهرة الكبرى,القاهرة,البساتين,40 Hospital,AsBuild,Working,Biomedical Dempartments,NA,HILL ROM,NA,17640,11/1/2014,11/1/2014,,
28F23863-B943-4521-BE15-367C9B1CECB3,Gypsum Mix,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Dental unit,NA,Silfradent,NA,7350,10/23/2014,10/23/2014,,
291103A2-03F3-446C-8A83-46468C9589D7,"Washer, Decontaminators",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,3rd OR,NA,Steris,NA,78750,10/23/2014,10/23/2014,,
2966EF50-A21B-45FD-98D6-BAC0C14E1061,"Ovens, Laboratory",القاهرة الكبرى,القاهرة,البساتين,24 Hospital,AsBuild,Working,معمل الباثولوجى,NA,Binder,NA,62500,10/30/2014,10/30/2014,,
29978114-2468-44D6-AC02-25803061BFA7,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,رعاية المخ والاعصاب,NA,HP,NA,75600,10/23/2014,10/23/2014,,
29cad001-d223-464b-90be-e53fe8c023ba,"Monitoring Systems, Physiologic",القاهرة الكبرى,القاهرة,البساتين,45 hospital,AsBuild,Working,Emergency Operation Department,Egypt,Mindray,NA,0,1/1/2012,1/1/2012,1/1/2022,1/1/2022
2A00689B-E957-4302-AEA6-1AB8EF5A75CF,Scale Digital,القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,Physiotherapy,NA,CAS,NA,3150,10/23/2014,10/23/2014,,
2A0676D4-0313-49EA-A5F1-DF8249B13083,"Refrigirators, Blood Bank",القاهرة الكبرى,القاهرة,البساتين,Mataraya Teaching Hospital,New,Working,بنك الدم,NA,Angelantoni,NA,80000,10/23/2014,10/23/2014,,
2a177c2e-c617-4ee8-b624-79c8a42b4f08,"Lights Surgical, General",القاهرة الكبرى,القاهرة,البساتين,22 Hospital,AsBuild,Working,OR,NA,surigirs,NA,10500,12/1/2014,12/1/2014,12/1/2019,12/1/2019
